Tiempo,Roll,Pitch
0.004,-10.02,-76.57
0.008,-9.95,-76.58
0.012,-9.96,-76.87
0.016,-9.94,-77.06
0.02,-10.01,-77.26
0.024,-10.01,-77.39
0.028,-9.94,-77.38
0.032,-9.95,-77.3
0.036000000000000004,-9.88,-77.22
0.04000000000000001,-9.95,-76.8
0.04400000000000001,-9.98,-75.93
0.048000000000000015,-9.97,-75.46
0.05200000000000002,-10.01,-75.82
0.05600000000000002,-10.09,-75.81
0.060000000000000026,-10.11,-76.01
0.06400000000000003,-10.09,-76.34
0.06800000000000003,-10.1,-76.47
0.07200000000000004,-10.03,-76.69
0.07600000000000004,-9.99,-76.0
0.08000000000000004,-9.93,-75.89
0.08400000000000005,-10.0,-75.76
0.08800000000000005,-10.0,-76.02
0.09200000000000005,-9.99,-75.92
0.09600000000000006,-9.95,-75.43
0.10000000000000006,-9.95,-75.68
0.10400000000000006,-9.93,-75.73
0.10800000000000007,-9.93,-75.88
0.11200000000000007,-9.95,-75.81
0.11600000000000008,-9.91,-75.44
0.12000000000000008,-9.91,-75.27
0.12400000000000008,-9.92,-75.41
0.12800000000000009,-9.89,-75.67
0.1320000000000001,-9.91,-75.97
0.1360000000000001,-9.86,-75.72
0.1400000000000001,-9.9,-75.66
0.1440000000000001,-9.99,-75.48
0.1480000000000001,-9.97,-75.88
0.1520000000000001,-9.96,-75.66
0.1560000000000001,-9.9,-74.41
0.16000000000000011,-10.04,-74.31
0.16400000000000012,-10.09,-74.38
0.16800000000000012,-10.0,-74.57
0.17200000000000013,-10.04,-74.6
0.17600000000000013,-10.1,-74.29
0.18000000000000013,-10.01,-73.61
0.18400000000000014,-9.92,-73.14
0.18800000000000014,-10.06,-73.29
0.19200000000000014,-10.0,-72.86
0.19600000000000015,-9.89,-72.26
0.20000000000000015,-9.95,-72.13
0.20400000000000015,-9.99,-72.28
0.20800000000000016,-10.05,-72.4
0.21200000000000016,-10.03,-72.72
0.21600000000000016,-9.97,-72.41
0.22000000000000017,-9.87,-73.16
0.22400000000000017,-9.83,-73.16
0.22800000000000017,-9.8,-73.23
0.23200000000000018,-9.85,-73.3
0.23600000000000018,-9.79,-73.56
0.24000000000000019,-9.79,-73.82
0.2440000000000002,-9.81,-74.03
0.2480000000000002,-9.82,-73.84
0.25200000000000017,-9.77,-73.68
0.25600000000000017,-9.7,-73.14
0.2600000000000002,-9.81,-72.87
0.2640000000000002,-9.89,-73.0
0.2680000000000002,-9.75,-72.52
0.2720000000000002,-9.79,-72.76
0.2760000000000002,-9.82,-73.15
0.2800000000000002,-9.85,-72.28
0.2840000000000002,-9.78,-72.07
0.2880000000000002,-9.82,-72.43
0.2920000000000002,-9.83,-73.2
0.2960000000000002,-9.79,-73.11
0.3000000000000002,-9.78,-72.78
0.3040000000000002,-9.65,-72.76
0.3080000000000002,-9.59,-71.93
0.3120000000000002,-9.61,-71.75
0.3160000000000002,-9.68,-71.01
0.32000000000000023,-9.77,-71.12
0.32400000000000023,-9.82,-71.39
0.32800000000000024,-9.74,-71.35
0.33200000000000024,-9.72,-71.22
0.33600000000000024,-9.66,-71.34
0.34000000000000025,-9.71,-71.77
0.34400000000000025,-9.8,-71.71
0.34800000000000025,-9.83,-71.98
0.35200000000000026,-9.82,-72.6
0.35600000000000026,-9.8,-73.1
0.36000000000000026,-9.83,-73.87
0.36400000000000027,-9.87,-74.6
0.36800000000000027,-9.92,-74.74
0.3720000000000003,-10.0,-74.24
0.3760000000000003,-9.92,-74.04
0.3800000000000003,-9.92,-73.93
0.3840000000000003,-9.84,-73.18
0.3880000000000003,-9.89,-73.55
0.3920000000000003,-9.9,-73.93
0.3960000000000003,-9.92,-74.2
0.4000000000000003,-9.86,-74.56
0.4040000000000003,-9.83,-74.83
0.4080000000000003,-9.89,-74.84
0.4120000000000003,-9.85,-74.11
0.4160000000000003,-9.86,-72.54
0.4200000000000003,-9.85,-72.16
0.4240000000000003,-9.85,-72.58
0.4280000000000003,-9.87,-72.25
0.43200000000000033,-9.89,-72.68
0.43600000000000033,-9.88,-72.72
0.44000000000000034,-9.87,-73.03
0.44400000000000034,-9.88,-73.29
0.44800000000000034,-9.91,-73.73
0.45200000000000035,-9.93,-73.85
0.45600000000000035,-9.92,-73.63
0.46000000000000035,-10.02,-73.87
0.46400000000000036,-10.0,-73.64
0.46800000000000036,-9.99,-73.54
0.47200000000000036,-9.97,-73.54
0.47600000000000037,-10.04,-73.5
0.48000000000000037,-10.11,-73.74
0.4840000000000004,-10.14,-74.14
0.4880000000000004,-10.14,-74.1
0.4920000000000004,-10.19,-74.68
0.4960000000000004,-10.13,-74.64
0.5000000000000003,-10.07,-74.96
0.5040000000000003,-10.03,-74.64
0.5080000000000003,-9.88,-74.53
0.5120000000000003,-9.88,-74.79
0.5160000000000003,-9.92,-74.88
0.5200000000000004,-9.89,-74.84
0.5240000000000004,-9.85,-74.64
0.5280000000000004,-9.87,-73.91
0.5320000000000004,-9.8,-74.15
0.5360000000000004,-9.85,-74.61
0.5400000000000004,-9.89,-74.4
0.5440000000000004,-9.83,-74.68
0.5480000000000004,-9.76,-74.22
0.5520000000000004,-9.78,-74.22
0.5560000000000004,-9.85,-74.1
0.5600000000000004,-9.85,-74.42
0.5640000000000004,-9.82,-74.44
0.5680000000000004,-9.8,-74.15
0.5720000000000004,-9.75,-74.17
0.5760000000000004,-9.82,-74.05
0.5800000000000004,-9.94,-74.49
0.5840000000000004,-9.86,-74.35
0.5880000000000004,-9.86,-74.17
0.5920000000000004,-9.94,-74.95
0.5960000000000004,-9.91,-74.9
0.6000000000000004,-9.72,-74.19
0.6040000000000004,-9.72,-73.75
0.6080000000000004,-9.7,-73.32
0.6120000000000004,-9.71,-73.56
0.6160000000000004,-9.77,-73.91
0.6200000000000004,-9.81,-74.22
0.6240000000000004,-9.9,-74.6
0.6280000000000004,-9.92,-75.01
0.6320000000000005,-9.96,-74.84
0.6360000000000005,-9.94,-74.35
0.6400000000000005,-9.93,-74.37
0.6440000000000005,-9.97,-74.25
0.6480000000000005,-9.99,-74.45
0.6520000000000005,-9.96,-74.58
0.6560000000000005,-9.97,-75.05
0.6600000000000005,-10.0,-74.96
0.6640000000000005,-10.07,-74.72
0.6680000000000005,-10.08,-74.68
0.6720000000000005,-10.04,-74.89
0.6760000000000005,-10.05,-75.13
0.6800000000000005,-9.99,-74.83
0.6840000000000005,-9.92,-74.41
0.6880000000000005,-9.86,-74.07
0.6920000000000005,-9.9,-73.92
0.6960000000000005,-9.9,-74.24
0.7000000000000005,-9.95,-74.75
0.7040000000000005,-10.05,-75.21
0.7080000000000005,-10.14,-75.78
0.7120000000000005,-10.11,-75.63
0.7160000000000005,-10.14,-75.65
0.7200000000000005,-10.29,-75.85
0.7240000000000005,-10.41,-75.81
0.7280000000000005,-10.32,-75.06
0.7320000000000005,-10.19,-74.68
0.7360000000000005,-10.15,-75.07
0.7400000000000005,-10.12,-75.4
0.7440000000000005,-10.1,-75.74
0.7480000000000006,-10.1,-75.94
0.7520000000000006,-10.11,-76.0
0.7560000000000006,-10.05,-75.94
0.7600000000000006,-10.1,-76.25
0.7640000000000006,-10.14,-76.62
0.7680000000000006,-10.19,-75.95
0.7720000000000006,-10.28,-76.3
0.7760000000000006,-10.18,-76.5
0.7800000000000006,-10.17,-76.64
0.7840000000000006,-10.12,-77.11
0.7880000000000006,-10.1,-77.08
0.7920000000000006,-10.12,-76.75
0.7960000000000006,-10.14,-76.26
0.8000000000000006,-10.16,-75.93
0.8040000000000006,-10.17,-75.5
0.8080000000000006,-10.26,-75.46
0.8120000000000006,-10.34,-75.37
0.8160000000000006,-10.31,-75.54
0.8200000000000006,-10.13,-75.68
0.8240000000000006,-10.07,-75.86
0.8280000000000006,-10.13,-75.4
0.8320000000000006,-10.13,-75.01
0.8360000000000006,-10.14,-75.63
0.8400000000000006,-10.17,-75.45
0.8440000000000006,-10.12,-75.24
0.8480000000000006,-10.07,-75.33
0.8520000000000006,-9.98,-75.54
0.8560000000000006,-10.07,-75.05
0.8600000000000007,-10.02,-75.11
0.8640000000000007,-9.94,-74.94
0.8680000000000007,-9.9,-75.01
0.8720000000000007,-9.79,-75.12
0.8760000000000007,-9.83,-74.95
0.8800000000000007,-9.84,-74.91
0.8840000000000007,-9.94,-74.82
0.8880000000000007,-9.92,-75.28
0.8920000000000007,-9.98,-75.49
0.8960000000000007,-9.97,-75.22
0.9000000000000007,-10.05,-75.58
0.9040000000000007,-10.09,-75.58
0.9080000000000007,-10.13,-75.64
0.9120000000000007,-10.13,-75.72
0.9160000000000007,-10.19,-76.29
0.9200000000000007,-10.2,-76.18
0.9240000000000007,-10.17,-75.45
0.9280000000000007,-10.2,-75.59
0.9320000000000007,-10.17,-76.02
0.9360000000000007,-10.14,-76.06
0.9400000000000007,-10.14,-75.61
0.9440000000000007,-10.16,-75.24
0.9480000000000007,-10.23,-75.24
0.9520000000000007,-10.24,-75.44
0.9560000000000007,-10.26,-75.94
0.9600000000000007,-10.23,-76.31
0.9640000000000007,-10.16,-76.36
0.9680000000000007,-10.03,-75.89
0.9720000000000008,-9.97,-75.32
0.9760000000000008,-9.81,-74.51
0.9800000000000008,-9.78,-74.44
0.9840000000000008,-9.73,-74.56
0.9880000000000008,-9.82,-74.04
0.9920000000000008,-9.77,-74.0
0.9960000000000008,-9.82,-74.15
1.0000000000000007,-9.93,-74.2
1.0040000000000007,-9.92,-73.49
1.0080000000000007,-9.87,-72.56
1.0120000000000007,-9.82,-72.07
